epoch: [0/1000], training loss: 3.169323484102885, train accuracy: 0.6185089945793152, test loss: 5.106578350067139, test accuracy: 0.6267857551574707
epoch: [798/1000], training loss: 0.014651942902650589, train accuracy: 0.9603757858276367, test loss: 0.3258908987045288, test accuracy: 0.8833333849906921
epoch: [799/1000], training loss: 0.010089622786602912, train accuracy: 0.9698518514633179, test loss: 0.41172805428504944, test accuracy: 0.883928656578064
epoch: [800/1000], training loss: 0.0135409750092106, train accuracy: 0.9654363393783569, test loss: 0.26764774322509766, test accuracy: 0.8821429014205933
epoch: [801/1000], training loss: 0.014094964720499821, train accuracy: 0.9658166766166687, test loss: 0.34717220067977905, test accuracy: 0.8824405074119568
epoch: [802/1000], training loss: 0.0159618404502861, train accuracy: 0.9565059542655945, test loss: 0.30314308404922485, test accuracy: 0.8851190805435181
epoch: [803/1000], training loss: 0.01191688275251251, train accuracy: 0.9679665565490723, test loss: 0.3179064393043518, test accuracy: 0.8791667222976685
epoch: [804/1000], training loss: 0.013051233081242595, train accuracy: 0.9642455577850342, test loss: 0.3359087407588959, test accuracy: 0.8827381134033203
epoch: [805/1000], training loss: 0.009966545654699588, train accuracy: 0.973556399345398, test loss: 0.3888455033302307, test accuracy: 0.8857142329216003
epoch: [806/1000], training loss: 0.010532322202403193, train accuracy: 0.9732255339622498, test loss: 0.41622963547706604, test accuracy: 0.8752976655960083
epoch: [807/1000], training loss: 0.016579462680965662, train accuracy: 0.9546040892601013, test loss: 0.3615688681602478, test accuracy: 0.8815476298332214
epoch: [808/1000], training loss: 0.016840566713840533, train accuracy: 0.9592843055725098, test loss: 0.6361858248710632, test accuracy: 0.8714286088943481
epoch: [809/1000], training loss: 0.019876802507310342, train accuracy: 0.9463849067687988, test loss: 0.36149078607559204, test accuracy: 0.8848214149475098
epoch: [810/1000], training loss: 0.011859748488626419, train accuracy: 0.9675034880638123, test loss: 0.4556948244571686, test accuracy: 0.8785714507102966
epoch: [811/1000], training loss: 0.008505698048676819, train accuracy: 0.9765331149101257, test loss: 0.3677954077720642, test accuracy: 0.888988196849823
epoch: [812/1000], training loss: 0.006035515071394352, train accuracy: 0.9841569662094116, test loss: 0.43359139561653137, test accuracy: 0.8889881372451782
epoch: [813/1000], training loss: 0.005668997985478013, train accuracy: 0.9860257506370544, test loss: 0.35722815990448, test accuracy: 0.8889881372451782
epoch: [814/1000], training loss: 0.005566014854523998, train accuracy: 0.9885228872299194, test loss: 0.3831564784049988, test accuracy: 0.887499988079071
epoch: [815/1000], training loss: 0.013536296396826705, train accuracy: 0.965072512626648, test loss: 0.3952127695083618, test accuracy: 0.8842262029647827
epoch: [816/1000], training loss: 0.022591108527894203, train accuracy: 0.9562413692474365, test loss: 0.36819225549697876, test accuracy: 0.8854166865348816
epoch: [817/1000], training loss: 0.020050462406988327, train accuracy: 0.9519912004470825, test loss: 0.4636009633541107, test accuracy: 0.8717262148857117
epoch: [818/1000], training loss: 0.01709438422217201, train accuracy: 0.9600450396537781, test loss: 0.3516462743282318, test accuracy: 0.8711309432983398
epoch: [819/1000], training loss: 0.014447076090921959, train accuracy: 0.9619137644767761, test loss: 0.3956272006034851, test accuracy: 0.8830357789993286
epoch: [820/1000], training loss: 0.008240208023776993, train accuracy: 0.9754250049591064, test loss: 0.34358397126197815, test accuracy: 0.8883929252624512
epoch: [821/1000], training loss: 0.0066341948755180985, train accuracy: 0.982073187828064, test loss: 0.3512921631336212, test accuracy: 0.8869048357009888
epoch: [822/1000], training loss: 0.006374955511628053, train accuracy: 0.9849011301994324, test loss: 0.35045167803764343, test accuracy: 0.8845238089561462
epoch: [823/1000], training loss: 0.007709811519210537, train accuracy: 0.9811471700668335, test loss: 0.350362628698349, test accuracy: 0.8851190805435181
epoch: [824/1000], training loss: 0.010571114868164444, train accuracy: 0.972233235836029, test loss: 0.4277723431587219, test accuracy: 0.8767857551574707
epoch: [825/1000], training loss: 0.011137270882057074, train accuracy: 0.971092164516449, test loss: 0.48791778087615967, test accuracy: 0.879464328289032
epoch: [826/1000], training loss: 0.009581656338503728, train accuracy: 0.9755738973617554, test loss: 0.23650184273719788, test accuracy: 0.8842262029647827
epoch: [827/1000], training loss: 0.009772290063735384, train accuracy: 0.9758219718933105, test loss: 0.6039299964904785, test accuracy: 0.884523868560791
epoch: [828/1000], training loss: 0.009822992846751824, train accuracy: 0.9755738973617554, test loss: 0.38444146513938904, test accuracy: 0.8904762268066406
epoch: [829/1000], training loss: 0.014069997812979497, train accuracy: 0.9683469533920288, test loss: 0.4171462655067444, test accuracy: 0.8720238208770752
epoch: [830/1000], training loss: 0.02397640959288065, train accuracy: 0.938711404800415, test loss: 0.3144369423389435, test accuracy: 0.8672618865966797
epoch: [831/1000], training loss: 0.025146099189535167, train accuracy: 0.9337667226791382, test loss: 0.5015966892242432, test accuracy: 0.8708333373069763
epoch: [832/1000], training loss: 0.017465919089049865, train accuracy: 0.9520077109336853, test loss: 0.33087384700775146, test accuracy: 0.8741071224212646
epoch: [833/1000], training loss: 0.014519501728220629, train accuracy: 0.9594662189483643, test loss: 0.31034916639328003, test accuracy: 0.8803571462631226
epoch: [834/1000], training loss: 0.011083245934106601, train accuracy: 0.9690911173820496, test loss: 0.3983762264251709, test accuracy: 0.8860119581222534
epoch: [835/1000], training loss: 0.011900854643243246, train accuracy: 0.9706291556358337, test loss: 0.4984900951385498, test accuracy: 0.8779761791229248
epoch: [836/1000], training loss: 0.014727206602215003, train accuracy: 0.9624926447868347, test loss: 0.4940511882305145, test accuracy: 0.8741072416305542
epoch: [837/1000], training loss: 0.014568462346990904, train accuracy: 0.9579943418502808, test loss: 0.4020885229110718, test accuracy: 0.8803571462631226
epoch: [838/1000], training loss: 0.013102284214722041, train accuracy: 0.970099925994873, test loss: 0.37990498542785645, test accuracy: 0.8818453550338745
epoch: [839/1000], training loss: 0.013686944288798632, train accuracy: 0.9595654010772705, test loss: 0.46199411153793335, test accuracy: 0.881845235824585
epoch: [840/1000], training loss: 0.02235812512345803, train accuracy: 0.9520407915115356, test loss: 0.3405355215072632, test accuracy: 0.870238184928894
epoch: [841/1000], training loss: 0.024519009181322195, train accuracy: 0.9400509595870972, test loss: 0.33487293124198914, test accuracy: 0.881845235824585
epoch: [842/1000], training loss: 0.017579506628979474, train accuracy: 0.9546205997467041, test loss: 0.3664458990097046, test accuracy: 0.8872024416923523
epoch: [843/1000], training loss: 0.012660624841466928, train accuracy: 0.9653701186180115, test loss: 0.3791125416755676, test accuracy: 0.8842262029647827
epoch: [844/1000], training loss: 0.010918994201347232, train accuracy: 0.9733909368515015, test loss: 0.36794978380203247, test accuracy: 0.8821429014205933
epoch: [845/1000], training loss: 0.008947673689526243, train accuracy: 0.9748958349227905, test loss: 0.30688339471817017, test accuracy: 0.8860119581222534
epoch: [846/1000], training loss: 0.008727495731690373, train accuracy: 0.9774095416069031, test loss: 0.38289034366607666, test accuracy: 0.8872023820877075
epoch: [847/1000], training loss: 0.009002889810989682, train accuracy: 0.9778892397880554, test loss: 0.4171307682991028, test accuracy: 0.883928656578064
epoch: [848/1000], training loss: 0.008978824608792096, train accuracy: 0.97782301902771, test loss: 0.40262553095817566, test accuracy: 0.8857142329216003
epoch: [849/1000], training loss: 0.01120872733493646, train accuracy: 0.9712079763412476, test loss: 0.5286597013473511, test accuracy: 0.8809523582458496
epoch: [850/1000], training loss: 0.011582121790315095, train accuracy: 0.9721340537071228, test loss: 0.3524658679962158, test accuracy: 0.8880952596664429
epoch: [851/1000], training loss: 0.010968146696447944, train accuracy: 0.9724482893943787, test loss: 0.3842518627643585, test accuracy: 0.8892857432365417
epoch: [852/1000], training loss: 0.00967341746824483, train accuracy: 0.9738869667053223, test loss: 0.6504904627799988, test accuracy: 0.8872023820877075
epoch: [853/1000], training loss: 0.009647846448784456, train accuracy: 0.9751604795455933, test loss: 0.3183026611804962, test accuracy: 0.8851190805435181
epoch: [854/1000], training loss: 0.010664645582437515, train accuracy: 0.9752432107925415, test loss: 0.34205788373947144, test accuracy: 0.8830357789993286
epoch: [855/1000], training loss: 0.012998890430212785, train accuracy: 0.9661142826080322, test loss: 0.49005481600761414, test accuracy: 0.8782738447189331
epoch: [856/1000], training loss: 0.011253614933826985, train accuracy: 0.9690084457397461, test loss: 0.329685777425766, test accuracy: 0.8869047164916992
epoch: [857/1000], training loss: 0.007323007135150524, train accuracy: 0.9802374839782715, test loss: 0.4013863503932953, test accuracy: 0.8869047164916992
epoch: [858/1000], training loss: 0.0069107775970433764, train accuracy: 0.981444776058197, test loss: 0.2819117605686188, test accuracy: 0.8872024416923523
epoch: [859/1000], training loss: 0.007748881671338892, train accuracy: 0.9828173518180847, test loss: 0.33663517236709595, test accuracy: 0.8860119581222534
epoch: [860/1000], training loss: 0.00879721238445013, train accuracy: 0.9793444871902466, test loss: 0.519156813621521, test accuracy: 0.8767857551574707
epoch: [861/1000], training loss: 0.01168617793621543, train accuracy: 0.9658993482589722, test loss: 0.3590391278266907, test accuracy: 0.8931547999382019
epoch: [862/1000], training loss: 0.010181742803886151, train accuracy: 0.970099925994873, test loss: 0.32293641567230225, test accuracy: 0.8830356597900391
epoch: [863/1000], training loss: 0.010064767769131905, train accuracy: 0.9752926826477051, test loss: 0.3074970543384552, test accuracy: 0.8872024416923523
epoch: [864/1000], training loss: 0.006548303322723279, train accuracy: 0.9814116954803467, test loss: 0.4218250513076782, test accuracy: 0.8895833492279053
epoch: [865/1000], training loss: 0.005981211395313342, train accuracy: 0.9848183989524841, test loss: 0.3674790859222412, test accuracy: 0.884523868560791
epoch: [866/1000], training loss: 0.0054902120684392946, train accuracy: 0.9870014190673828, test loss: 0.40109795331954956, test accuracy: 0.8886904716491699
epoch: [867/1000], training loss: 0.006390143702260385, train accuracy: 0.9846862554550171, test loss: 0.32761088013648987, test accuracy: 0.8931547999382019
epoch: [868/1000], training loss: 0.006998651744559025, train accuracy: 0.9862241744995117, test loss: 0.37763580679893494, test accuracy: 0.8883929252624512
epoch: [869/1000], training loss: 0.006829498544669686, train accuracy: 0.9854139089584351, test loss: 0.35491400957107544, test accuracy: 0.8889881372451782
epoch: [870/1000], training loss: 0.005023875560324926, train accuracy: 0.9869353175163269, test loss: 0.3842273950576782, test accuracy: 0.8943452835083008
epoch: [871/1000], training loss: 0.005138599928707266, train accuracy: 0.9879109859466553, test loss: 0.3272460401058197, test accuracy: 0.8922619223594666
epoch: [872/1000], training loss: 0.006012051276719341, train accuracy: 0.9874479174613953, test loss: 0.3007693290710449, test accuracy: 0.8949404954910278
epoch: [873/1000], training loss: 0.017034794884518936, train accuracy: 0.9636998176574707, test loss: 0.3310762941837311, test accuracy: 0.8791667222976685
epoch: [874/1000], training loss: 0.03770278494518537, train accuracy: 0.9228518009185791, test loss: 0.2497466802597046, test accuracy: 0.8553571701049805
epoch: [875/1000], training loss: 0.3727749715057703, train accuracy: 0.8149269819259644, test loss: 1.6064292192459106, test accuracy: 0.7199405431747437
epoch: [876/1000], training loss: 1.5147154529889424, train accuracy: 0.6681054830551147, test loss: 2.125779151916504, test accuracy: 0.6619048118591309
epoch: [877/1000], training loss: 1.4365871670918586, train accuracy: 0.6673282384872437, test loss: 3.5777506828308105, test accuracy: 0.6794643402099609
epoch: [878/1000], training loss: 2.5154440219585714, train accuracy: 0.6393630504608154, test loss: 4.438544750213623, test accuracy: 0.6303571462631226
epoch: [879/1000], training loss: 2.1799823381961922, train accuracy: 0.6378911733627319, test loss: 2.729888916015625, test accuracy: 0.6464285850524902
epoch: [880/1000], training loss: 1.2164100423837318, train accuracy: 0.6656248569488525, test loss: 1.494225263595581, test accuracy: 0.7020832896232605
epoch: [881/1000], training loss: 0.7202830490393516, train accuracy: 0.7006186246871948, test loss: 1.1139122247695923, test accuracy: 0.7104166746139526
epoch: [882/1000], training loss: 0.5376105220654072, train accuracy: 0.7215387225151062, test loss: 1.3080663681030273, test accuracy: 0.7199405431747437
epoch: [883/1000], training loss: 0.32014115498616147, train accuracy: 0.7482139468193054, test loss: 1.100874900817871, test accuracy: 0.7360119223594666
epoch: [884/1000], training loss: 0.22463426223168007, train accuracy: 0.7682576179504395, test loss: 0.9224463105201721, test accuracy: 0.7583333849906921
epoch: [885/1000], training loss: 0.172691177099179, train accuracy: 0.781289279460907, test loss: 0.8811066150665283, test accuracy: 0.7693452835083008
epoch: [886/1000], training loss: 0.14203143559205225, train accuracy: 0.7948171496391296, test loss: 0.8791115283966064, test accuracy: 0.7666667699813843
epoch: [887/1000], training loss: 0.11822420396865943, train accuracy: 0.8069888949394226, test loss: 0.8166146278381348, test accuracy: 0.7678571939468384
epoch: [888/1000], training loss: 0.0989323344368201, train accuracy: 0.8161506652832031, test loss: 0.761431097984314, test accuracy: 0.7782738208770752
epoch: [889/1000], training loss: 0.0878021630148093, train accuracy: 0.8254779577255249, test loss: 0.8667047023773193, test accuracy: 0.7824405431747437
epoch: [890/1000], training loss: 0.07701265620879638, train accuracy: 0.8332837820053101, test loss: 0.8390277624130249, test accuracy: 0.7869048118591309
epoch: [891/1000], training loss: 0.06915094579259555, train accuracy: 0.8407257795333862, test loss: 0.8070768713951111, test accuracy: 0.7848214507102966
epoch: [892/1000], training loss: 0.06345059139988361, train accuracy: 0.8465304374694824, test loss: 0.7964670658111572, test accuracy: 0.7904762029647827
epoch: [893/1000], training loss: 0.05746828736020969, train accuracy: 0.8540550470352173, test loss: 0.8113948702812195, test accuracy: 0.7922619581222534
epoch: [894/1000], training loss: 0.05393226798146199, train accuracy: 0.8580737113952637, test loss: 0.8062499761581421, test accuracy: 0.7949404716491699
epoch: [895/1000], training loss: 0.0497431620859947, train accuracy: 0.8654825687408447, test loss: 0.8021820187568665, test accuracy: 0.7955357432365417
epoch: [896/1000], training loss: 0.046354697921719305, train accuracy: 0.8695839643478394, test loss: 0.766999363899231, test accuracy: 0.8017858266830444
epoch: [897/1000], training loss: 0.04395309520455507, train accuracy: 0.8756367564201355, test loss: 0.8066858053207397, test accuracy: 0.8023809790611267
epoch: [898/1000], training loss: 0.041885821148753166, train accuracy: 0.8785473704338074, test loss: 0.7531669735908508, test accuracy: 0.8023809790611267
epoch: [899/1000], training loss: 0.04150720637960312, train accuracy: 0.8796553611755371, test loss: 0.8184102773666382, test accuracy: 0.805654764175415
epoch: [900/1000], training loss: 0.0383167637941929, train accuracy: 0.8858239054679871, test loss: 0.7772552371025085, test accuracy: 0.8053571581840515
epoch: [901/1000], training loss: 0.03645198008952997, train accuracy: 0.8893133997917175, test loss: 0.8023329377174377, test accuracy: 0.8101190328598022
epoch: [902/1000], training loss: 0.03467519600421955, train accuracy: 0.8940762281417847, test loss: 0.7565051913261414, test accuracy: 0.810119092464447
epoch: [903/1000], training loss: 0.033315436341441594, train accuracy: 0.8957796096801758, test loss: 0.7899553179740906, test accuracy: 0.8139881491661072
epoch: [904/1000], training loss: 0.03146991611291201, train accuracy: 0.899748682975769, test loss: 0.7597065567970276, test accuracy: 0.8145833015441895
epoch: [905/1000], training loss: 0.030065356109004755, train accuracy: 0.9033207893371582, test loss: 0.7417466640472412, test accuracy: 0.8151785731315613
epoch: [906/1000], training loss: 0.02913547355013016, train accuracy: 0.9062975645065308, test loss: 0.7599400281906128, test accuracy: 0.8178571462631226
epoch: [907/1000], training loss: 0.028476825843636807, train accuracy: 0.9102169871330261, test loss: 0.7551977038383484, test accuracy: 0.8178571462631226
epoch: [908/1000], training loss: 0.027150797203947336, train accuracy: 0.9124661684036255, test loss: 0.7443398237228394, test accuracy: 0.8214285373687744
epoch: [909/1000], training loss: 0.02562566622136495, train accuracy: 0.9160217046737671, test loss: 0.7717832326889038, test accuracy: 0.821428656578064
epoch: [910/1000], training loss: 0.02495328575754777, train accuracy: 0.9195277094841003, test loss: 0.7693806886672974, test accuracy: 0.8244048357009888
epoch: [911/1000], training loss: 0.02448123846298609, train accuracy: 0.9200403690338135, test loss: 0.7515531778335571, test accuracy: 0.8258928656578064
epoch: [912/1000], training loss: 0.023731661244080618, train accuracy: 0.9223226308822632, test loss: 0.7421231269836426, test accuracy: 0.8279762268066406
epoch: [913/1000], training loss: 0.023365276435819957, train accuracy: 0.9230998754501343, test loss: 0.7485759854316711, test accuracy: 0.8229166865348816
epoch: [914/1000], training loss: 0.02283810996092283, train accuracy: 0.925762414932251, test loss: 0.7673599720001221, test accuracy: 0.8282738924026489
epoch: [915/1000], training loss: 0.022131241117723476, train accuracy: 0.9270358085632324, test loss: 0.7522059679031372, test accuracy: 0.8267857432365417
epoch: [916/1000], training loss: 0.02169599353025357, train accuracy: 0.927994966506958, test loss: 0.7417846918106079, test accuracy: 0.8312500715255737
epoch: [917/1000], training loss: 0.021576734235844552, train accuracy: 0.9284911155700684, test loss: 0.7755303978919983, test accuracy: 0.8333333730697632
epoch: [918/1000], training loss: 0.020817705215169832, train accuracy: 0.9307733774185181, test loss: 0.7590872049331665, test accuracy: 0.8312500715255737
epoch: [919/1000], training loss: 0.020550212010932274, train accuracy: 0.9322451949119568, test loss: 0.7138787508010864, test accuracy: 0.8288690447807312
epoch: [920/1000], training loss: 0.02096535501858363, train accuracy: 0.9315671324729919, test loss: 0.7207332849502563, test accuracy: 0.831845223903656
epoch: [921/1000], training loss: 0.023594184898031063, train accuracy: 0.9217437505722046, test loss: 0.812588095664978, test accuracy: 0.8297619223594666
epoch: [922/1000], training loss: 0.02582108243726767, train accuracy: 0.9161871671676636, test loss: 0.7796589136123657, test accuracy: 0.8303571939468384
epoch: [923/1000], training loss: 0.02181809278539358, train accuracy: 0.9275485277175903, test loss: 0.6927379965782166, test accuracy: 0.8351191282272339
epoch: [924/1000], training loss: 0.02139480084849474, train accuracy: 0.9308559894561768, test loss: 0.694729208946228, test accuracy: 0.8351191282272339
epoch: [925/1000], training loss: 0.02079312978551174, train accuracy: 0.9327413439750671, test loss: 0.7369115948677063, test accuracy: 0.8315476179122925
epoch: [926/1000], training loss: 0.01975914640113329, train accuracy: 0.9360653758049011, test loss: 0.7033258080482483, test accuracy: 0.8327381014823914
epoch: [927/1000], training loss: 0.022089484888009537, train accuracy: 0.9308726191520691, test loss: 0.7818284034729004, test accuracy: 0.8383929133415222
epoch: [928/1000], training loss: 0.0194333219805207, train accuracy: 0.935651957988739, test loss: 0.7471429109573364, test accuracy: 0.8366071581840515
epoch: [929/1000], training loss: 0.01868995362653946, train accuracy: 0.9381491541862488, test loss: 0.7429369688034058, test accuracy: 0.836309552192688
epoch: [930/1000], training loss: 0.019186345597681325, train accuracy: 0.9375537633895874, test loss: 0.7355937957763672, test accuracy: 0.838690459728241
epoch: [931/1000], training loss: 0.03033777109036843, train accuracy: 0.9189984798431396, test loss: 0.7201337814331055, test accuracy: 0.824999988079071
epoch: [932/1000], training loss: 0.04883002279660641, train accuracy: 0.8856090307235718, test loss: 0.6376625299453735, test accuracy: 0.8375000357627869
epoch: [933/1000], training loss: 0.043830835236570775, train accuracy: 0.9003440141677856, test loss: 0.7969939112663269, test accuracy: 0.8375000357627869
epoch: [934/1000], training loss: 0.03973816793698531, train accuracy: 0.898607611656189, test loss: 0.8796458840370178, test accuracy: 0.8306547999382019
epoch: [935/1000], training loss: 0.032188741203684076, train accuracy: 0.9065126180648804, test loss: 0.6347293257713318, test accuracy: 0.8363096117973328
epoch: [936/1000], training loss: 0.02477197179523034, train accuracy: 0.9230833053588867, test loss: 0.6940109729766846, test accuracy: 0.8395833969116211
epoch: [937/1000], training loss: 0.01988892075725091, train accuracy: 0.9334689974784851, test loss: 0.7371127605438232, test accuracy: 0.843154788017273
epoch: [938/1000], training loss: 0.01911755264378511, train accuracy: 0.937768816947937, test loss: 0.6191370487213135, test accuracy: 0.8422619700431824
epoch: [939/1000], training loss: 0.01984944564696306, train accuracy: 0.9400178790092468, test loss: 0.7040113806724548, test accuracy: 0.8410714864730835
epoch: [940/1000], training loss: 0.018614913886174176, train accuracy: 0.942184329032898, test loss: 0.6997097134590149, test accuracy: 0.8485119342803955
epoch: [941/1000], training loss: 0.017746218838370763, train accuracy: 0.9448468685150146, test loss: 0.6432794332504272, test accuracy: 0.8470238447189331
epoch: [942/1000], training loss: 0.017381169236241244, train accuracy: 0.9462360739707947, test loss: 0.6618014574050903, test accuracy: 0.8497023582458496
epoch: [943/1000], training loss: 0.018406973256228063, train accuracy: 0.9412747621536255, test loss: 0.6726821660995483, test accuracy: 0.8458333015441895
epoch: [944/1000], training loss: 0.015472527569494186, train accuracy: 0.950420081615448, test loss: 0.6706748008728027, test accuracy: 0.841369092464447
epoch: [945/1000], training loss: 0.014352141497417903, train accuracy: 0.9535953402519226, test loss: 0.6213688254356384, test accuracy: 0.8455357551574707
epoch: [946/1000], training loss: 0.02906116530394707, train accuracy: 0.9268208742141724, test loss: 0.7383328676223755, test accuracy: 0.829464316368103
epoch: [947/1000], training loss: 0.036113656961765044, train accuracy: 0.910266637802124, test loss: 0.782963216304779, test accuracy: 0.8422619700431824
epoch: [948/1000], training loss: 0.02793062227563216, train accuracy: 0.9220579862594604, test loss: 0.5736968517303467, test accuracy: 0.8383929133415222
epoch: [949/1000], training loss: 0.02415917553485204, train accuracy: 0.9311867952346802, test loss: 0.6561760306358337, test accuracy: 0.8443452715873718
epoch: [950/1000], training loss: 0.024770690319247734, train accuracy: 0.9356023669242859, test loss: 0.6402410268783569, test accuracy: 0.8467261791229248
epoch: [951/1000], training loss: 0.032905318798163, train accuracy: 0.9165179133415222, test loss: 0.6333724856376648, test accuracy: 0.8538690805435181
epoch: [952/1000], training loss: 0.04355085294884749, train accuracy: 0.9158563613891602, test loss: 0.7606081962585449, test accuracy: 0.8434523940086365
epoch: [953/1000], training loss: 0.04207147552798956, train accuracy: 0.908612847328186, test loss: 0.708418071269989, test accuracy: 0.8467261791229248
epoch: [954/1000], training loss: 0.02973001428808157, train accuracy: 0.9211649298667908, test loss: 0.5132513046264648, test accuracy: 0.8485118746757507
epoch: [955/1000], training loss: 0.02447051867747154, train accuracy: 0.9304922819137573, test loss: 0.6380190253257751, test accuracy: 0.8479167222976685
epoch: [956/1000], training loss: 0.020820598691128768, train accuracy: 0.9356850385665894, test loss: 0.5881384015083313, test accuracy: 0.8529762029647827
epoch: [957/1000], training loss: 0.02043934849401315, train accuracy: 0.937222957611084, test loss: 0.6819485425949097, test accuracy: 0.8485118746757507
epoch: [958/1000], training loss: 0.01642844006896783, train accuracy: 0.9471456408500671, test loss: 0.51143878698349, test accuracy: 0.8550595641136169
epoch: [959/1000], training loss: 0.013719972163343277, train accuracy: 0.9545214176177979, test loss: 0.5906276106834412, test accuracy: 0.8580357432365417
epoch: [960/1000], training loss: 0.01126908310330831, train accuracy: 0.961500346660614, test loss: 0.6014182567596436, test accuracy: 0.8556547164916992
epoch: [961/1000], training loss: 0.010093308459871855, train accuracy: 0.9654197692871094, test loss: 0.5817033648490906, test accuracy: 0.8592262268066406
epoch: [962/1000], training loss: 0.009109915640109625, train accuracy: 0.9690250158309937, test loss: 0.5630881786346436, test accuracy: 0.8580357432365417
epoch: [963/1000], training loss: 0.008396688012931591, train accuracy: 0.9720513224601746, test loss: 0.5459940433502197, test accuracy: 0.8592261672019958
epoch: [964/1000], training loss: 0.010839501121200813, train accuracy: 0.9605245590209961, test loss: 0.5323435068130493, test accuracy: 0.8586310148239136
epoch: [965/1000], training loss: 0.08266511782765007, train accuracy: 0.8914467692375183, test loss: 1.0050981044769287, test accuracy: 0.805059552192688
epoch: [966/1000], training loss: 0.10836883376424129, train accuracy: 0.8402130603790283, test loss: 0.8906568884849548, test accuracy: 0.793749988079071
epoch: [967/1000], training loss: 0.0645483037791191, train accuracy: 0.8691374063491821, test loss: 0.5348930954933167, test accuracy: 0.8505953550338745
epoch: [968/1000], training loss: 0.033843815278930545, train accuracy: 0.9029073715209961, test loss: 0.6347931027412415, test accuracy: 0.8523809313774109
epoch: [969/1000], training loss: 0.02538818557961629, train accuracy: 0.9185850620269775, test loss: 0.6076117157936096, test accuracy: 0.8553571701049805
epoch: [970/1000], training loss: 0.01882169293000912, train accuracy: 0.9334359169006348, test loss: 0.5594586133956909, test accuracy: 0.8583333492279053
epoch: [971/1000], training loss: 0.015253221616148949, train accuracy: 0.9448800086975098, test loss: 0.5994946956634521, test accuracy: 0.8613095283508301
epoch: [972/1000], training loss: 0.01307417962174767, train accuracy: 0.9498412609100342, test loss: 0.5648933053016663, test accuracy: 0.8610119819641113
epoch: [973/1000], training loss: 0.011070924297643777, train accuracy: 0.9575974345207214, test loss: 0.5515978336334229, test accuracy: 0.863095223903656
epoch: [974/1000], training loss: 0.009639566429914573, train accuracy: 0.9639644622802734, test loss: 0.608078122138977, test accuracy: 0.8666666746139526
epoch: [975/1000], training loss: 0.009386747550123777, train accuracy: 0.9671065807342529, test loss: 0.6081534028053284, test accuracy: 0.8672618865966797
epoch: [976/1000], training loss: 0.008365388302944409, train accuracy: 0.9710260629653931, test loss: 0.5633488893508911, test accuracy: 0.8645833730697632
epoch: [977/1000], training loss: 0.011539794050921232, train accuracy: 0.9569358825683594, test loss: 0.5824640989303589, test accuracy: 0.8648809790611267
epoch: [978/1000], training loss: 0.01062034416752748, train accuracy: 0.960657000541687, test loss: 0.5848459005355835, test accuracy: 0.8639881014823914
epoch: [979/1000], training loss: 0.008628540099240266, train accuracy: 0.9684461951255798, test loss: 0.5829395651817322, test accuracy: 0.8633928298950195
epoch: [980/1000], training loss: 0.0073847042110103825, train accuracy: 0.9743666648864746, test loss: 0.5597912073135376, test accuracy: 0.8675596117973328
epoch: [981/1000], training loss: 0.006929167403051486, train accuracy: 0.9767810702323914, test loss: 0.5548866987228394, test accuracy: 0.8672618865966797
epoch: [982/1000], training loss: 0.006701988072540515, train accuracy: 0.9782861471176147, test loss: 0.5667723417282104, test accuracy: 0.8639881014823914
epoch: [983/1000], training loss: 0.006427035786402531, train accuracy: 0.9792947769165039, test loss: 0.5543568730354309, test accuracy: 0.8684524297714233
epoch: [984/1000], training loss: 0.006130779568010416, train accuracy: 0.9807502031326294, test loss: 0.5434021353721619, test accuracy: 0.8678571581840515
epoch: [985/1000], training loss: 0.006102721923245833, train accuracy: 0.9808825254440308, test loss: 0.5807607173919678, test accuracy: 0.8663691282272339
epoch: [986/1000], training loss: 0.00598885052694151, train accuracy: 0.9814282655715942, test loss: 0.5676771998405457, test accuracy: 0.8645833730697632
epoch: [987/1000], training loss: 0.005741385557951453, train accuracy: 0.9823543429374695, test loss: 0.5737807750701904, test accuracy: 0.8648810386657715
epoch: [988/1000], training loss: 0.005781683593224256, train accuracy: 0.9825197458267212, test loss: 0.6006300449371338, test accuracy: 0.8654762506484985
epoch: [989/1000], training loss: 0.005707757583317848, train accuracy: 0.9822551608085632, test loss: 0.5776250958442688, test accuracy: 0.8660714030265808
epoch: [990/1000], training loss: 0.006308534636329382, train accuracy: 0.9801383018493652, test loss: 0.6217237114906311, test accuracy: 0.868154764175415
epoch: [991/1000], training loss: 0.006707611851967298, train accuracy: 0.9793280363082886, test loss: 0.5610581636428833, test accuracy: 0.8648809790611267
epoch: [992/1000], training loss: 0.007217625359025521, train accuracy: 0.9786168336868286, test loss: 0.5804188847541809, test accuracy: 0.8651785850524902
epoch: [993/1000], training loss: 0.008529698691115929, train accuracy: 0.9745485782623291, test loss: 0.5206509828567505, test accuracy: 0.8645833730697632
epoch: [994/1000], training loss: 0.01095054388189545, train accuracy: 0.9644440412521362, test loss: 0.612290620803833, test accuracy: 0.853273868560791
epoch: [995/1000], training loss: 0.020551728705565136, train accuracy: 0.9465171694755554, test loss: 0.5888141393661499, test accuracy: 0.8479167222976685
epoch: [996/1000], training loss: 0.03200884464268501, train accuracy: 0.9241086840629578, test loss: 0.4250016212463379, test accuracy: 0.8583333492279053
